EXPRESSION;FITNESS;TIME (Milliseconds);
NINJ1 = seq699_FAM107B(t - 1);1,94;3085
EDC4 = seq961_PQLC1(t - 1);1,92;2143
C20orf100 = seq626_TRIM8(t - 1) - (cosine seq509_TGFBR2(t - 1));2,87;1781
JUNB = seq958_UPP1(t - 1) * (seq587_VHL(t - 1) / seq479_RYBP(t - 1));2,73;2295
CCNL1 = (((cosine (((seq546_SAPS3(t - 1) / (((seq506_USP3(t - 1) / seq1186_LEF1(t - 1)) + seq1099_SNRK(t - 1)) / seq1186_LEF1(t - 1))) + seq1099_SNRK(t - 1)) + seq1099_SNRK(t - 1))) + seq1099_SNRK(t - 1)) / seq1186_LEF1(t - 1)) + seq1099_SNRK(t - 1);1,25;2283
SNRK = ((log ((seq358_SGK(t - 1) * seq1079_C20orf100(t - 1)) * seq541_SP110(t - 1))) - (((seq765_RAPGEF1(t - 1) / ((log ((seq358_SGK(t - 1) * seq1079_C20orf100(t - 1)) * seq541_SP110(t - 1))) - (((sine (seq583_KLF6(t - 1) + seq1252_MAL(t - 1))) * (((seq765_RAPGEF1(t - 1) / ((log ((seq358_SGK(t - 1) * seq1079_C20orf100(t - 1)) * seq541_SP110(t - 1))) - (((sine (seq583_KLF6(t - 1) + seq1252_MAL(t - 1))) * (sine seq626_TRIM8(t - 1))) - ((seq765_RAPGEF1(t - 1) / seq757_LASS6(t - 1)) / ((sine (seq583_KLF6(t - 1) + seq1252_MAL(t - 1))) / (seq806_PHF11(t - 1) - seq1334_PHF11(t - 1))))))) * (sine seq626_TRIM8(t - 1))) - ((seq187_TYK2(t - 1) / seq1359_BIRC3(t - 1)) / (seq806_PHF11(t - 1) - seq1334_PHF11(t - 1))))) - ((seq765_RAPGEF1(t - 1) / seq757_LASS6(t - 1)) / ((seq246_CBLB(t - 1) / seq1359_BIRC3(t - 1)) / (seq806_PHF11(t - 1) - seq1334_PHF11(t - 1))))))) * (sine seq626_TRIM8(t - 1))) - ((seq187_TYK2(t - 1) / seq1359_BIRC3(t - 1)) / (seq806_PHF11(t - 1) - seq1334_PHF11(t - 1))))) - ((log (sine (log seq187_TYK2(t - 1)))) / (cosine (sine (seq583_KLF6(t - 1) + seq1252_MAL(t - 1)))));2,46;2488
SFRS17A = 0.01 + (0.01 + (0.01 + (0.01 + (0.01 + seq238_PLEKHM2(t - 1)))));1,69;2416
SEC16A = log ((((seq1186_LEF1(t - 1) * seq1352_PUM1(t - 1)) + ((seq803_BIRC3(t - 1) * seq98_ARHGAP9(t - 1)) / (seq90_MX1(t - 1) + seq1045_NINJ1(t - 1)))) * ((seq803_BIRC3(t - 1) * seq98_ARHGAP9(t - 1)) / (seq1117_SEC16A(t - 1) + seq1045_NINJ1(t - 1)))) * (((sine (((sine ((seq803_BIRC3(t - 1) * seq98_ARHGAP9(t - 1)) / (seq626_TRIM8(t - 1) - seq841_ARHGEF3(t - 1)))) + (seq800_FAIM3(t - 1) * seq1127_TMEM173(t - 1))) + ((seq626_TRIM8(t - 1) - seq841_ARHGEF3(t - 1)) - (seq1352_PUM1(t - 1) + seq111_RBMS1(t - 1))))) + ((seq626_TRIM8(t - 1) - seq841_ARHGEF3(t - 1)) + (seq800_FAIM3(t - 1) * seq1127_TMEM173(t - 1)))) + ((seq626_TRIM8(t - 1) - seq841_ARHGEF3(t - 1)) - (seq1352_PUM1(t - 1) + seq111_RBMS1(t - 1)))));2,01;2479
RBMS1 = seq205_WDR82(t - 1) + (log (log seq414_TBC1D10C(t - 1)));1,92;2365
TMEM173 = seq1082_JUNB(t - 1) - (sine (seq246_CBLB(t - 1) - seq757_LASS6(t - 1)));2,9;1810
NBPF10 = (sine (sine (cosine seq961_PQLC1(t - 1)))) + seq509_TGFBR2(t - 1);2,08;2341
ANXA1 = (cosine ((cosine (sine (cosine (seq958_UPP1(t - 1) / (seq1045_NINJ1(t - 1) / seq98_ARHGAP9(t - 1)))))) + seq958_UPP1(t - 1))) + seq958_UPP1(t - 1);1,67;1869
LEF1 = log ((((seq581_BCL6(t - 1) + seq765_RAPGEF1(t - 1)) + seq765_RAPGEF1(t - 1)) * (seq581_BCL6(t - 1) + seq509_TGFBR2(t - 1))) * (((seq583_KLF6(t - 1) * seq765_RAPGEF1(t - 1)) - ((log (((seq839_PRKCH(t - 1) + seq765_RAPGEF1(t - 1)) * (seq581_BCL6(t - 1) + seq509_TGFBR2(t - 1))) * ((seq583_KLF6(t - 1) * seq205_WDR82(t - 1)) - seq765_RAPGEF1(t - 1)))) + seq98_ARHGAP9(t - 1))) - (seq1259_NARF(t - 1) + seq98_ARHGAP9(t - 1))));1,89;1993
LRRFIP1 = seq806_PHF11(t - 1);2,5;1746
FYN = seq374_BTBD11(t - 1) + (sine (sine (sine (seq374_BTBD11(t - 1) + seq1252_MAL(t - 1)))));3,07;2284
CCNY = seq17_CHFR(t - 1);1,61;1840
MYADM = seq1079_C20orf100(t - 1) - (seq1202_FYN(t - 1) - seq990_JUN(t - 1));3,43;1776
MAL = (sine ((sine (((sine ((sine ((sine seq202_PELI1(t - 1)) + (((sine seq581_BCL6(t - 1)) + seq202_PELI1(t - 1)) + seq202_PELI1(t - 1)))) + seq202_PELI1(t - 1))) + seq202_PELI1(t - 1)) + seq202_PELI1(t - 1))) + seq202_PELI1(t - 1))) + seq202_PELI1(t - 1);1,3;1794
HNRNPC = seq205_WDR82(t - 1) * (sine (log (log (seq479_RYBP(t - 1) * seq358_SGK(t - 1)))));1,06;1804
NARF = (sine (((seq1136_NBPF10(t - 1) * seq1082_JUNB(t - 1)) - (seq1082_JUNB(t - 1) - (((log seq1079_C20orf100(t - 1)) - (0.01 + seq699_FAM107B(t - 1))) + ((cosine (cosine ((seq1045_NINJ1(t - 1) - seq803_BIRC3(t - 1)) * seq111_RBMS1(t - 1)))) - (((cosine seq1099_SNRK(t - 1)) - (0.01 + seq699_FAM107B(t - 1))) + (log (seq1045_NINJ1(t - 1) - seq803_BIRC3(t - 1)))))))) / (seq592_FOXO1(t - 1) + (seq238_PLEKHM2(t - 1) + seq1186_LEF1(t - 1))))) + ((cosine (cosine (log ((seq1136_NBPF10(t - 1) * seq238_PLEKHM2(t - 1)) - (cosine seq1099_SNRK(t - 1)))))) - (((log seq1079_C20orf100(t - 1)) - (0.01 + seq699_FAM107B(t - 1))) + (log (seq1045_NINJ1(t - 1) - seq803_BIRC3(t - 1)))));0,87;1920
RBM23 = log (((seq1206_CCNY(t - 1) * seq765_RAPGEF1(t - 1)) * (log seq958_UPP1(t - 1))) * ((seq17_CHFR(t - 1) * seq1045_NINJ1(t - 1)) + (seq958_UPP1(t - 1) + seq1206_CCNY(t - 1))));2,44;1746
PHF11 = seq238_PLEKHM2(t - 1) + (sine seq478_ARID5B(t - 1));2,06;1820
C14orf173 = seq699_FAM107B(t - 1) + (sine seq583_KLF6(t - 1));3,55;1759
PUM1 = log (((((seq358_SGK(t - 1) + seq592_FOXO1(t - 1)) * (seq1089_CCNL1(t - 1) + seq1110_SFRS17A(t - 1))) - (((seq1231_MYADM(t - 1) * seq507_RAPGEF6(t - 1)) - (cosine (log (((((seq358_SGK(t - 1) + seq592_FOXO1(t - 1)) * (seq1089_CCNL1(t - 1) + seq1110_SFRS17A(t - 1))) * (seq1089_CCNL1(t - 1) + (cosine ((seq1186_LEF1(t - 1) - (seq358_SGK(t - 1) + seq592_FOXO1(t - 1))) * (((log seq1187_LRRFIP1(t - 1)) - (cosine ((seq1231_MYADM(t - 1) * seq507_RAPGEF6(t - 1)) - (sine seq821_SGSM2(t - 1))))) + ((seq1231_MYADM(t - 1) * seq507_RAPGEF6(t - 1)) - (cosine seq358_SGK(t - 1)))))))) - ((sine seq1186_LEF1(t - 1)) * (sine seq821_SGSM2(t - 1)))) * ((sine seq1186_LEF1(t - 1)) + ((seq1231_MYADM(t - 1) * seq507_RAPGEF6(t - 1)) - (cosine seq358_SGK(t - 1)))))))) * (sine seq821_SGSM2(t - 1)))) - ((cosine seq358_SGK(t - 1)) * (sine seq821_SGSM2(t - 1)))) * ((((cosine seq358_SGK(t - 1)) * (log ((((seq358_SGK(t - 1) + seq592_FOXO1(t - 1)) * (seq1089_CCNL1(t - 1) + seq1110_SFRS17A(t - 1))) - ((sine seq1186_LEF1(t - 1)) * (cosine seq1186_LEF1(t - 1)))) * (((cosine seq1186_LEF1(t - 1)) - (cosine (((log seq1187_LRRFIP1(t - 1)) - (cosine seq1186_LEF1(t - 1))) * (seq1089_CCNL1(t - 1) + seq1110_SFRS17A(t - 1))))) + ((seq1231_MYADM(t - 1) * seq507_RAPGEF6(t - 1)) - (cosine seq358_SGK(t - 1))))))) - seq1110_SFRS17A(t - 1)) + ((seq1231_MYADM(t - 1) * seq507_RAPGEF6(t - 1)) - (cosine seq358_SGK(t - 1)))));1,41;1877
STAT3 = seq1187_LRRFIP1(t - 1) / (seq506_USP3(t - 1) / seq626_TRIM8(t - 1));2,51;1679
BIRC3 = seq699_FAM107B(t - 1) + (seq238_PLEKHM2(t - 1) - seq1110_SFRS17A(t - 1));1,54;1713
MBP = seq699_FAM107B(t - 1);2,05;1675
CHFR = (seq1186_LEF1(t - 1) + seq592_FOXO1(t - 1)) - seq961_PQLC1(t - 1);1,64;1719
TYK2 = log (((seq866_CCM2(t - 1) + seq205_WDR82(t - 1)) * (seq592_FOXO1(t - 1) + seq1334_PHF11(t - 1))) * ((seq1082_JUNB(t - 1) * seq1045_NINJ1(t - 1)) - seq866_CCM2(t - 1)));0,82;2263
PELI1 = seq583_KLF6(t - 1) + (cosine seq587_VHL(t - 1));2,12;1638
WDR82 = seq205_WDR82(t - 1);1,48;1651
TUG1 = log ((((seq111_RBMS1(t - 1) / seq1352_PUM1(t - 1)) + (seq1155_ANXA1(t - 1) * seq1117_SEC16A(t - 1))) * (log ((seq111_RBMS1(t - 1) / seq1352_PUM1(t - 1)) + (seq1155_ANXA1(t - 1) * seq1117_SEC16A(t - 1))))) / ((log (log seq961_PQLC1(t - 1))) / ((cosine seq821_SGSM2(t - 1)) + (seq990_JUN(t - 1) * seq583_KLF6(t - 1)))));1,17;1667
PLEKHM2 = seq1206_CCNY(t - 1) + 0.01;2,42;1701
CBLB = (sine seq509_TGFBR2(t - 1)) + seq1334_PHF11(t - 1);2,04;1701
FYN = seq472_ZAP70(t - 1) - ((seq472_ZAP70(t - 1) - (cosine (cosine seq507_RAPGEF6(t - 1)))) / seq765_RAPGEF1(t - 1));1,79;1746
STAT2 = ((((((((((seq399_IRF1(t - 1) - 0.01) - 0.01) - 0.01) - 0.01) - 0.01) - 0.01) - 0.01) - 0.01) - 0.01) - 0.01) - 0.01;3,01;1857
PIK4CA = (cosine seq1258_HNRNPC(t - 1)) + seq659_TMEM183A(t - 1);1,65;1668
PSCD1 = seq1187_LRRFIP1(t - 1) + (cosine seq39_RGS1(t - 1));1,76;1719
MAPRE2 = seq958_UPP1(t - 1);1,48;1686
SGK = ((cosine (cosine (cosine seq414_TBC1D10C(t - 1)))) * (cosine (((cosine (((cosine seq1110_SFRS17A(t - 1)) / (cosine seq414_TBC1D10C(t - 1))) / (((cosine (cosine (((cosine (((0.01 / seq399_IRF1(t - 1)) / (cosine seq414_TBC1D10C(t - 1))) / (((cosine ((seq358_SGK(t - 1) + seq111_RBMS1(t - 1)) / (seq1258_HNRNPC(t - 1) * seq1045_NINJ1(t - 1)))) * (cosine ((cosine seq1110_SFRS17A(t - 1)) / (cosine seq414_TBC1D10C(t - 1))))) + ((sine (log (0.01 / seq399_IRF1(t - 1)))) + seq1155_ANXA1(t - 1))))) * (cosine ((cosine seq1110_SFRS17A(t - 1)) / (cosine seq414_TBC1D10C(t - 1))))) / (cosine seq414_TBC1D10C(t - 1))))) * (cosine ((cosine seq1110_SFRS17A(t - 1)) / (cosine seq414_TBC1D10C(t - 1))))) + ((sine (cosine seq414_TBC1D10C(t - 1))) + seq1155_ANXA1(t - 1))))) * (cosine ((cosine seq1110_SFRS17A(t - 1)) / (cosine seq414_TBC1D10C(t - 1))))) / (cosine seq414_TBC1D10C(t - 1))))) + ((sine (log (0.01 / seq399_IRF1(t - 1)))) + seq1155_ANXA1(t - 1));1,8;1717
BTBD11 = seq583_KLF6(t - 1) - (cosine (cosine ((cosine (cosine (log seq1359_BIRC3(t - 1)))) - (cosine (seq583_KLF6(t - 1) - (cosine (cosine (cosine (log (((log seq1359_BIRC3(t - 1)) - (cosine (log (seq583_KLF6(t - 1) - (cosine (log (log seq1359_BIRC3(t - 1)))))))) - (log (cosine (log (log ((log seq1252_MAL(t - 1)) - (log (log seq1359_BIRC3(t - 1))))))))))))))))));1,66;1860
IRF1 = (seq471_NFKBIZ(t - 1) * seq17_CHFR(t - 1)) / seq507_RAPGEF6(t - 1);2,6;1866
RGS1 = seq374_BTBD11(t - 1) - (cosine (cosine ((sine (sine seq592_FOXO1(t - 1))) * (seq374_BTBD11(t - 1) + (seq626_TRIM8(t - 1) * seq546_SAPS3(t - 1))))));3,3;1662
TBC1D10C = ((sine (cosine (seq414_TBC1D10C(t - 1) + seq841_ARHGEF3(t - 1)))) + ((log (seq541_SP110(t - 1) * seq839_PRKCH(t - 1))) + ((seq806_PHF11(t - 1) * seq990_JUN(t - 1)) / (seq205_WDR82(t - 1) + seq961_PQLC1(t - 1))))) + ((cosine (cosine (seq414_TBC1D10C(t - 1) + seq841_ARHGEF3(t - 1)))) * (sine (cosine (seq105_EDC4(t - 1) / seq800_FAIM3(t - 1)))));2,19;1703
LITAF = seq437_LITAF(t - 1);3,29;1721
NFKBIZ = (cosine ((cosine ((cosine seq583_KLF6(t - 1)) + seq158_MBP(t - 1))) + seq158_MBP(t - 1))) + seq158_MBP(t - 1);2,36;1667
ZAP70 = seq699_FAM107B(t - 1);1,73;1661
ARID5B = (seq866_CCM2(t - 1) + seq313_MAPRE2(t - 1)) - seq506_USP3(t - 1);2,8;1685
RYBP = seq105_EDC4(t - 1);3,16;1662
USP3 = seq306_PSCD1(t - 1) - (log 5.0);2,96;1726
RAPGEF6 = seq1089_CCNL1(t - 1) - (seq583_KLF6(t - 1) / seq1359_BIRC3(t - 1));2,5;1696
TGFBR2 = (((((((seq226_TUG1(t - 1) - 0.01) - 0.01) - 0.01) - 0.01) - 0.01) - 0.01) - 0.01) - 0.01;1,79;1689
SP110 = (sine (log (seq866_CCM2(t - 1) + seq1337_C14orf173(t - 1)))) + seq541_SP110(t - 1);2,3;1690
SAPS3 = log ((((2.0 + seq1206_CCNY(t - 1)) - (sine seq1099_SNRK(t - 1))) - (sine seq1099_SNRK(t - 1))) * ((((2.0 + seq1206_CCNY(t - 1)) - (sine seq1099_SNRK(t - 1))) * seq757_LASS6(t - 1)) * (4.0 + seq541_SP110(t - 1))));1,82;1694
KLF6 = seq583_KLF6(t - 1) + (sine ((sine (log seq1298_RBM23(t - 1))) * seq806_PHF11(t - 1)));3,03;1743
BCL6 = seq1079_C20orf100(t - 1);2,45;1644
KLF6 = seq626_TRIM8(t - 1) + (cosine seq1337_C14orf173(t - 1));2,29;1695
VHL = ((sine (seq472_ZAP70(t - 1) / (((sine (seq472_ZAP70(t - 1) / (((sine (seq472_ZAP70(t - 1) / seq28_PIK4CA(t - 1))) + (seq17_CHFR(t - 1) * 0.01)) * seq28_PIK4CA(t - 1)))) + (sine (seq17_CHFR(t - 1) * 0.01))) * seq28_PIK4CA(t - 1)))) + (sine (seq17_CHFR(t - 1) * 0.01))) * seq28_PIK4CA(t - 1);1,14;1748
FOXO1 = 0.01 + (0.01 + (0.01 + (0.01 + seq757_LASS6(t - 1))));1,88;1676
TRIM8 = seq28_PIK4CA(t - 1) + (seq1252_MAL(t - 1) - seq546_SAPS3(t - 1));2,77;1622
TMEM183A = seq659_TMEM183A(t - 1) + 0.01;2,39;1619
FAM107B = log ((((log seq1298_RBM23(t - 1)) + (cosine seq506_USP3(t - 1))) * (seq1206_CCNY(t - 1) * seq1127_TMEM173(t - 1))) * (((seq1206_CCNY(t - 1) * seq1127_TMEM173(t - 1)) + (seq238_PLEKHM2(t - 1) + seq506_USP3(t - 1))) + ((cosine seq699_FAM107B(t - 1)) / ((seq1206_CCNY(t - 1) * seq1127_TMEM173(t - 1)) + (seq238_PLEKHM2(t - 1) + (cosine seq506_USP3(t - 1)))))));1,09;1850
LASS6 = seq757_LASS6(t - 1);2,37;1687
RAPGEF1 = seq1258_HNRNPC(t - 1) - 0.01;1,4;1652
