EXPRESSION;FITNESS;TIME (Milliseconds);
RGS16 = log (((log (((seq251_THBS1(t - 1) / seq104_C19orf12(t - 1)) - (log seq1128_FABP5(t - 1))) * ((seq251_THBS1(t - 1) / seq104_C19orf12(t - 1)) - (log seq1128_FABP5(t - 1))))) - (log ((log seq644_RPS7(t - 1)) * (seq741_COPS6(t - 1) * seq228_NDUFAF2(t - 1))))) * ((((seq298_NSDHL(t - 1) + seq602_CHCHD10(t - 1)) * (seq418_TMEM97(t - 1) * seq1081_M6PR(t - 1))) * ((seq251_THBS1(t - 1) / seq104_C19orf12(t - 1)) - (log seq1128_FABP5(t - 1)))) + ((((seq251_THBS1(t - 1) / seq104_C19orf12(t - 1)) - (log (seq797_NCAPD2(t - 1) * seq980_CDK6(t - 1)))) - (log ((seq427_MYB(t - 1) * seq741_COPS6(t - 1)) * ((log seq644_RPS7(t - 1)) * (seq741_COPS6(t - 1) * seq228_NDUFAF2(t - 1)))))) / (((log (seq797_NCAPD2(t - 1) * seq980_CDK6(t - 1))) / ((seq427_MYB(t - 1) * seq152_CCL3(t - 1)) / (seq1004_RGS16(t - 1) / seq694_HCFC1R1(t - 1)))) / (seq1081_M6PR(t - 1) - seq434_S100A6(t - 1))))));2,64;3563
BOLA2 = 0.01 + (0.01 + (0.01 + (0.01 + (0.01 + seq694_HCFC1R1(t - 1)))));1,97;4279
SLC25A1 = ((((seq325_NHP2L1(t - 1) + 0.01) + 0.01) + 0.01) + 0.01) + 0.01;1,24;4127
C19orf12 = log ((((seq1177_LOC134997(t - 1) * seq1310_NDUFB6(t - 1)) * (seq1196_PDCD5(t - 1) * seq636_MAPK13(t - 1))) + (sine ((seq1177_LOC134997(t - 1) * seq1310_NDUFB6(t - 1)) * (seq1196_PDCD5(t - 1) * seq636_MAPK13(t - 1))))) - ((((seq1177_LOC134997(t - 1) * seq1310_NDUFB6(t - 1)) - ((((seq1177_LOC134997(t - 1) * seq1310_NDUFB6(t - 1)) / (sine (cosine seq427_MYB(t - 1)))) + (seq1177_LOC134997(t - 1) * seq1310_NDUFB6(t - 1))) - (((seq1177_LOC134997(t - 1) * seq1190_PRDX4(t - 1)) - (seq389_COL6A3(t - 1) * seq1345_GLB1(t - 1))) / seq741_COPS6(t - 1)))) - (seq389_COL6A3(t - 1) * (sine (((seq1177_LOC134997(t - 1) * seq1190_PRDX4(t - 1)) * (seq1196_PDCD5(t - 1) * seq636_MAPK13(t - 1))) + (sine (sine seq461_SYT11(t - 1))))))) / (sine (sine (seq389_COL6A3(t - 1) * seq1345_GLB1(t - 1))))));1,82;4720
CKS1B = seq418_TMEM97(t - 1);2,51;5309
SQLE = seq728_CCDC90A(t - 1) + (seq462_APEH(t - 1) / (seq728_CCDC90A(t - 1) + (sine (seq728_CCDC90A(t - 1) + (seq462_APEH(t - 1) / (seq462_APEH(t - 1) / seq186_ADCY3(t - 1)))))));1,56;3801
ACADM = (cosine (log (cosine (log (((cosine (cosine (log (cosine (sine ((cosine (seq1331_PSMA3(t - 1) / seq680_FEN1(t - 1))) + (seq1190_PRDX4(t - 1) * seq467_NOLA2(t - 1)))))))) * (log seq298_NSDHL(t - 1))) - (cosine (log (seq1190_PRDX4(t - 1) * seq467_NOLA2(t - 1))))))))) * seq1331_PSMA3(t - 1);0,9;4163
RPS7 = (sine (cosine seq228_NDUFAF2(t - 1))) + seq83_SRM(t - 1);2,52;4073
M6PR = (seq694_HCFC1R1(t - 1) - (cosine seq644_RPS7(t - 1))) * (cosine (cosine (log (log (seq582_LMNA(t - 1) * (seq104_C19orf12(t - 1) - (cosine seq644_RPS7(t - 1))))))));2,5;3783
CCL5 = (log (log (seq530_INO80C(t - 1) * seq746_PIGP(t - 1)))) - (((sine seq741_COPS6(t - 1)) * (log seq1345_GLB1(t - 1))) - ((seq1345_GLB1(t - 1) + seq3_BASP1(t - 1)) / (log seq1307_IL32(t - 1))));1,73;4113
